Author,Code / Notes,Comments,Copies Ordered,Cross Reference,Date Order Fulfilled,Date Order Received,Date Payment Received,Hand,Markings,Pence,Pounds,Purchaser,Running Total,Shillings,Title,Copies Returned
Virginia Woolf,LL,,1,,1939-06-19,1939-06-19,1939-01-08,,,8,0,"Combridge, B'ham [Birmingham]",14315,2,The Years,
Virginia Woolf,LL,,1,,1939-06-23,1939-06-23,1939-10-08,,,4.5,0,British Council,14316,6,The Years,
Virginia Woolf,LL,,1,,1939-06-26,1939-06-26,1939-09-15,,,1,0,Lauffer's Bookshop,14317,5,The Years,
Virginia Woolf,LL,,2,,1939-06-27,1939-06-27,1939-01-08,,,8,0,"Combridge, B'ham [Birmingham]",14319,5,The Years,
Virginia Woolf,LL,,1,,1939-06-28,1939-06-28,1939-07-31,,,3,0,Akateeminen Kirjakauppa,14320,4,The Years,
Virginia Woolf,LL CC,,1,,1939-06-29,1939-06-29,1939-07-26,,,1,0,James Smith,14321,5,The Years,
Virginia Woolf,,,0,,,1939-06-29,,,,4,0,Trout OS.,14319,11,The Years,
Virginia Woolf,,,0,,,1939-07-01,,,,6,1,(Workers 2 Retd.),14245,8,The Years,2
Virginia Woolf,LL,,1,,1939-07-07,1939-07-07,1939-07-12,,,3,0,Boots,14321,4,The Years,
Virginia Woolf,LL CC,,1,,1939-07-12,1939-07-12,1940-03-21,,,3,0,Wm. Dawson,14353,4,The Years,
Virginia Woolf,LL,,1,,1939-07-21,1939-07-21,,,,4.5,0,Gibbs,14325,6,The Years,
Virginia Woolf,LL CC,,2,,1939-08-11,1939-08-11,1940-03-21,,,4.5,0,Gordon & Gotch,14348,6,The Years,
Virginia Woolf,LL CC,,1,,1939-08-11,1939-08-11,,,,1,0,Peerless Trading,14349,5,The Years,
Virginia Woolf,LL,,2,,1939-08-24,1939-08-24,1940-01-20,,,4.5,0,Blackwell,14330,6,The Years,
Virginia Woolf,LL,,6,,1939-08-29,1939-08-29,1940-05-02,,,8,0,Simpkin Marshall,14336,5,The Years,
Virginia Woolf,LL,,2,,1939-10-17,1939-10-17,1940-01-03,,,0,0,Lauffers,14346,14,The Years,
Virginia Woolf,LL,,10,,1939-11-01,1939-11-01,1939-07-18,,,0,0,Longmans Green,14255,14,The Years,
Virginia Woolf,LL,,1,,1939-11-03,1939-11-03,1939-02-08,,,4.5,0,Zwemmer,14277,6,The Years,
Virginia Woolf,,,0,,,1939-11-04,,,,3,0,"(Smith, Sevenoakes 1 Retd.)",14290,4,The Years,1
Virginia Woolf,,,1,,1939-11-07,1939-11-07,1939-11-07,,,0,0,Maggs,14322,0,The Years,
Virginia Woolf,LL,,2,,1939-11-14,1939-11-14,1940-02-02,,,2,0,K. C. C.,14351,10,The Years,
Virginia Woolf,LL CC,,1,,1939-12-04,1939-12-04,1939-07-31,,,6,0,Continental Publishers,14291,8,The Years,
Virginia Woolf,LL CC,,1,,1939-12-06,1939-12-06,1939-07-31,,,8,0,Continental Publishers,14308,5,The Years,
Virginia Woolf,LL CC,,1,,1939-12-07,1939-12-07,1940-02-22,,,4.5,0,J. Smith,14323,6,The Years,
Virginia Woolf,LL,,1,,1939-12-07,1939-12-07,1940-02-21,,,4.5,0,Dawson,14324,6,The Years,
Virginia Woolf,LL,,1,,1939-12-10,1939-12-10,1940-02-03,,,0,1,Lauffers,14344,14,The Years,
Virginia Woolf,LL CC,,2,,1939-01-18,1939-12-18,1939-07-12,,,4,0,Angus & Robertson,14355,11,The Years,
Virginia Woolf,LL CC,,1,,1939-12-18,1939-12-18,1940-01-24,,,3,0,James Smith,14356,4,The Years,
Virginia Woolf,LL,,1,,1939-12-27,1939-12-27,1940-02-13,,,3,0,Heffer,14357,4,The Years,
Virginia Woolf,LL,,1,,1939-12-28,1939-12-28,1940-01-02,,,6,0,Boots,14358,8,The Years,
Virginia Woolf,LL,,1,,1940-01-01,1940-01-01,1940-08-27,,,3,0,Continental Publishers,14359,4,The Years,
Virginia Woolf,LL,,1,,1940-01-01,1940-01-01,1940-07-31,,,4.5,0,Gothier,14360,6,The Years,
Virginia Woolf,,,1,,1940-01-01,1940-01-01,1940-01-01,,,4.5,0,Marlborough,14361,6,The Years,
Virginia Woolf,LL CC,,1,,1940-01-04,1940-01-04,1941-11-02,,,3,0,Times Book Co.,14382,4,The Years,
Virginia Woolf,LL CC,,3,,1940-01-17,1940-01-17,1940-06-09,,,4.5,0,Gordon & Gotch,14365,6,The Years,
Virginia Woolf,LL,,1,,1940-01-19,1940-01-19,1940-08-28,,,4.5,0,Kruger,14366,6,The Years,
Virginia Woolf,LL,,1,,1940-01-22,1940-01-22,1940-08-27,,,8,0,Goulden & Curry,14367,5,The Years,
Virginia Woolf,LL CC,,1,,1940-01-24,1940-01-24,1940-01-24,,,9,0,Wellington Co-op Soc. [Society],14368,12,The Years,
Virginia Woolf,LL,,1,,1940-02-14,1940-02-14,1940-07-31,,,4.5,0,Foyle's Educational Ltd.,14370,6,The Years,
Virginia Woolf,LL,,1,,1940-02-20,1940-02-20,1940-05-12,,,3,0,Zwemmer,14371,4,The Years,
Virginia Woolf,LL,,3,,1940-02-26,1940-02-26,1940-07-25,,,8,0,Bumpus,14374,5,The Years,
Virginia Woolf,,,1,,1940-02-27,1940-02-27,1940-05-12,,,4.5,0,Zwemmer,14375,6,The Years,
Virginia Woolf,LL,,1,,1940-03-01,1940-03-01,1940-05-12,,,4.5,0,Zwemmer,14362,6,The Years,
Virginia Woolf,LL,,1,,1940-03-04,1940-03-04,1941-05-02,,,8,0,Dawson,14383,5,The Years,
Virginia Woolf,LL CC,,1,,1940-03-26,1940-03-26,1940-05-11,,,3,0,Anglo-Egyptian Bkshop,14379,4,The Years,
Virginia Woolf,LL,,1,,1940-03-28,1940-03-28,1940-06-15,,,4.5,0,Brown Hill,14380,6,The Years,
Virginia Woolf,LL CC,,1,,1940-03-29,1940-03-29,1941-01-24,,,4.5,0,Wellington Co-op,14381,6,The Years,
Virginia Woolf,LL,,1,,1940-04-10,1940-04-10,1941-03-18,,,0,0,W. H. Smith,14398,0,The Years,
Virginia Woolf,LL,,1,,1940-04-16,1940-04-16,1941-02-24,,,3,0,Zwemmer,14388,4,The Years,
Virginia Woolf,LL,,6,,1940-04-19,1940-04-19,1941-11-03,,,4.5,0,Simpkin,14394,6,The Years,
Virginia Woolf,LL CC,,1,,1940-05-16,1940-05-16,,,,0,0,"Idandas, New Delhi",14395,17,The Years,
Virginia Woolf,LL,,1,,1940-06-02,1940-06-02,1940-05-12,,,8,0,Zwemmer,14369,5,The Years,
Virginia Woolf,CC,,1,,1940-06-03,1940-06-03,1940-06-03,,,8,0,Simpkin,14376,5,The Years,
Virginia Woolf,,,0,,,1940-06-13,,,,0,0,Peerless Trading,14395,14,The Years,
Virginia Woolf,LL,,1,,1940-06-03,1940-07-03,1940-08-29,,,0,0,Dawson,14377,17,The Years,
Virginia Woolf,LL CC,,4,,1940-08-04,1940-08-04,1941-07-02,,,3,0,Gordon & Gotch,14387,4,The Years,
Virginia Woolf,,,1,,,1940-08-29,1940-08-29,,,4.5,0,British Council fr. OS.,14397,6,The Years,
Virginia Woolf,LL,,1,,1940-10-29,1940-10-29,1941-03-18,,,3,0,W. H. Smith,14405,4,The Years,
Virginia Woolf,,,0,,,1940-10-31,,,,4.5,1,(Bowes & Bowes 1 Retd.),14404,6,The Years,1
Virginia Woolf,LL,,1,,1940-11-03,1940-11-03,1940-12-04,,,8,0,Harold Hill,14378,5,The Years,
Virginia Woolf,LL,,1,,1940-11-07,1940-11-07,1941-01-24,,,3,0,George Philip,14396,4,The Years,
Virginia Woolf,LL,,6,,1940-11-10,1940-11-10,,,,8,0,Simpkin Marshall,14404,5,The Years,
Virginia Woolf,LL,,1,,1940-11-25,1940-11-25,1941-03-19,,,0,0,W. H. Smith,14405,14,The Years,
Virginia Woolf,,,1,,1940-12-06,1940-12-06,1940-12-06,,,8,1,Maggs,14396,5,The Years,
Virginia Woolf,LL,,1,,1941-01-12,1941-01-12,,,,8,0,Groom,14415,5,The Years,
Virginia Woolf,,,0,,,1941-01-14,,,,4.5,0,(Bumpus 2 retd.),14403,6,The Years,2
Virginia Woolf,,,0,,,1941-01-14,,,,0,0,(Jardine 1 retd.),14402,0,The Years,1
Virginia Woolf,,,0,,,1941-01-27,,,,4.5,0,(Elm Hill 1 retd.),14401,6,The Years,1
Virginia Woolf,LL,,1,,1941-01-30,1941-01-30,1941-10-16,,,0,0,Dimpkin,14402,0,The Years,
Virginia Woolf,LL,,2,,1941-04-09,1941-04-09,1941-04-12,,,8,0,Simpkin,14409,5,The Years,
Virginia Woolf,LL,,1,,1941-04-28,1941-04-18,1941-03-09,,,0,0,W. H. Smith,14405,0,The Years,
Virginia Woolf,LL,,1,,1941-05-05,1941-05-05,,,,8,0,W. & R. Holmes,14406,5,The Years,
Virginia Woolf,LL,,1,,1941-09-07,1941-09-07,1941-11-26,,,4,0,Gordon & Gotch,14407,11,The Years,
Virginia Woolf,LL,,1,,1941-10-27,1941-10-27,,,,8,0,W. H. Smith,14410,5,The Years,
Virginia Woolf,LL,,3,,1941-11-28,1941-11-28,1941-11-27,,,6,0,Bryce fr. OS.,14414,8,The Years,
Virginia Woolf,LL,,2,,1941-12-02,1941-12-02,1941-12-02,,,0,0,"F. J. Ward, Brighton fr. OS.",14404,0,The Years,
Virginia Woolf,LL,,1,,1941-12-11,1941-12-11,,,,3,0,Mrs. H. E. Dut ,14411,4,The Years,
Virginia Woolf,LL,,1,,1941-12-15,1941-12-15,,,,4.5,0,Smith,14416,6,The Years,
Virginia Woolf,LL,,1,,1941-12-30,1941-12-30,,,,1.5,0,Zwemmer,14417,19,The Years,
Virginia Woolf,,,1,,,1942-01-14,,,,8,0,Eland,14420,5,The Years,
Virginia Woolf,,,2,,,1942-01-19,,,,8,0,"""Lea U d""  ",14422,5,The Years,
Virginia Woolf,,,1,,,1942-01-29,,,,4,0,London City Council,14423,11,The Years,
Virginia Woolf,,,1,,,1942-02-07,,,,8,0,Zwemmer,14437,5,The Years,
Virginia Woolf,,,1,,,1942-02-25,,,,4.5,0,Zwemmer,14428,6,The Years,
Virginia Woolf,,,0,,,1942-03-03,,,w.e. [see 14433],4,0,Zwemmer,14229,11,The Years,
Virginia Woolf,CC,,2,,,1942-03-13,,,,8,0,Kitabistan,14231,5,The Years,
Virginia Woolf,,,1,,,1942-03-23,,,,8,0,Blackwell,14232,5,The Years,
Virginia Woolf,,,1,,,1942-04-02,,,,4.5,0,Combridge,14424,6,The Years,
Virginia Woolf,,,1,,,1942-04-21,,,,8,0,A. Zwemmer,14233,5,The Years,
Virginia Woolf,,,0,,,1942-04-21,,,,6,0,Zwemmer,14433,8,The Years,
Virginia Woolf,,,1,,,1942-04-29,,,,4.5,0,Zwemmer,14434,6,The Years,
Virginia Woolf,,,2,,,1942-05-02,,,,6,0,Hockliffe,14426,8,The Years,
Virginia Woolf,,,1,,,1942-05-06,,,,0,0,Zwemmer,14436,0,The Years,
Virginia Woolf,,,1,,,1942-05-26,,,,8,0,Zwemmer,14435,5,The Years,
Virginia Woolf,,,2,,,1942-06-01,,,,4.5,0,Bookshop,14419,6,The Years,
Virginia Woolf,,,1,,,1942-06-08,,,,8,0,Zwemmer,14439,5,The Years,
Virginia Woolf,,,1,,,1942-07-15,,,,8,0,Zwemmer,14438,5,The Years,
Virginia Woolf,,,3,,,1942-08-09,,,,8,0,"Bookshop, East Grinstead ",14442,5,The Years,
Virginia Woolf,,,1,,,1942-08-09,,,,8,0,Zwemmer,14443,5,The Years,
Virginia Woolf,,,3,,,1942-10-13,,,,8,0,Progressive Books,14446,5,The Years,
Virginia Woolf,,,1,,,1942-10-30,,,,0,0,Zwemmer,14447,17,The Years,
Virginia Woolf,,,3,,,1942-10-30,,,,8,0,Robertson & Mullens,14450,5,The Years,
Virginia Woolf,,,1,,,1942-11-23,,,,9,0,Zwemmer,14451,12,The Years,
Virginia Woolf,,,1,,,1942-12-02,,,,4.5,0,Zwemmer,14427,6,The Years,
Virginia Woolf,,,1,,,1942-12-24,,,,8,0,Zwemmer,14452,5,The Years,
Virginia Woolf,,,2,,,1943-01-25,,,,8,0,Zwemmer,14456,5,The Years,
Virginia Woolf,,,3,,,1943-02-02,,,,4.5,0,Bkshop E. Grinstead,14459,6,The Years,
Virginia Woolf,,,2,,,1943-03-02,,,,8,0,Zwemmer,14461,5,The Years,
Virginia Woolf,,,1,,,1943-03-05,,,,0,0,Freeman,14479,17,The Years,
Virginia Woolf,,,1,,,1943-04-01,,,,0,0,J. Miles,14453,17,The Years,
Virginia Woolf,C.C,,2,,,1943-05-26,,,,4,0,Spencer,14481,11,The Years,
Virginia Woolf,,,17,,,1943-10-02,,,,4,0,W. H. Smith,14478,11,The Years,
Virginia Woolf,,,1,,,1943-12-01,,,,8,0,Zwemmer,14454,5,The Years,
Virginia Woolf,,,1,,,1944-03-01,,,,4,0,Robinson,14482,16,The Years,
Virginia Woolf,LL pp,,1,,1937-03-19,,1937-02-04,,,9,0,J. M. Keynes,7931,12,The Years,
Virginia Woolf,LL CC,,1,,1937-07-06,,1937-01-06,,,0,0,Mahadesan,11521,14,The Years,
Virginia Woolf,LL CC,,1,,1938-08-01,,1938-07-15,,,3,0,W. E. A. Adelaide,14102,4,The Years,
Virginia Woolf,LL,,1,,1938-03-05,,1938-07-27,,,9,1,[W. H.] Bean,14121,12,The Years,
Virginia Woolf,LL,,12,,1927-05-05,1927-01-03,1927-09-17,Z,,0,3,Douglas & Foulis,36,0,To the Lighthouse,
Virginia Woolf,LL (Col. Cloth),,1,,1927-05-31,1927-01-06,1927-11-06,Z,,6,0,"Harvey, Greenacre",2086,4,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-01-06,1927-01-06,1927-03-08,Z,,3,0,Blackwell,2088,11,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-01-06,1927-01-06,1927-07-22,Z,,0,5,Bumpus,2108,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-01-06,1927-01-06,1927-03-08,Z,,6,1,Boots,2114,8,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-01-06,1927-01-06,1927-07-16,Z,,0,3,W. H. Smith (Book Dept.),2126,0,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-01-06,1927-01-06,1927-07-16,Z,,0,3,W. H. Smith (Library Dept.),2138,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-01-06,1927-01-06,1927-07-27,Z,,0,1,Mudies,2144,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-01-06,1927-01-06,1927-01-06,T,,7.5,0,Glaisher,2145,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-01-06,1927-01-06,1927-07-27,Z,,9,1,Day's Library,2151,13,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-01-06,1927-01-06,1927-07-16,Z,,3,0,W. H.Smith,2153,11,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-01-06,1927-01-06,1927-01-06,T,,0,0,Low's Export,2154,4,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-02-06,1927-01-06,1927-11-07,Z,,0,0,Hosburn's Library,2155,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-01-06,1927-01-06,1927-01-06,T,,7.5,0,Wymans,2156,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-30,1927-01-07,1927-01-11,T,,6,1,Boots,2708,8,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-01-07,1927-01-07,1927-10-08,E,,0,0,Mrs. Arnold Foster (pp),2709,8,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-01-07,1927-01-07,1927-12-10,E,,7.5,0,Eason & Son,2710,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-01-07,1927-01-07,1927-10-18,T,,0,3,W. H. Smith (Lib.) [Library],2722,0,To the Lighthouse,
Virginia Woolf,CC,,2,,1927-08-31,1927-01-09,1927-08-31,T,,0,0,Times,3307,8,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-10-31,1927-01-11,1927-10-31,T,,0,0,Sotheran,3417,4,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-11-29,1927-01-12,1928-03-02,Z,,0,0,Shakespeare,3446,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-02-03,1927-05-07,Z,,0,0,Arthur Rogers,38,10,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-05-05,1927-02-04,1927-10-20,Z,,6,0,Miss Sands,127,7,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-05,1927-02-05,1927-05-05,T,,6,0,D. Davidson,1130,7,To the Lighthouse,
Virginia Woolf,LL (Col. Cloth),,3,,1927-05-05,1927-02-05,1927-03-09,Z,,0,0,Wm. Jackson,1133,12,To the Lighthouse,
Virginia Woolf,,,1,,1927-01-06,1927-02-06,1927-01-06,Z,,7.5,0,Gerald Howe Ltd.,2157,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-02-06,1927-02-06,1927-07-09,Z,,0,3,Hatchards,2169,0,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-01-07,1927-02-07,1927-10-17,T,,0,3,Mudie's,2734,0,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-04-07,1927-02-07,1927-11-11,E,,3,0,Goulden & Curry,2736,11,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-04-07,1927-02-07,1927-03-11,E,,3,0,B. H. Blackwell,2738,11,To the Lighthouse,
Virginia Woolf,,,1,,1927-07-29,1927-02-08,1927-07-29,T,,7.5,0,Lows Export,3146,5,To the Lighthouse,
Virginia Woolf,LL,,5,,1927-02-08,1927-02-08,1927-04-11,Z,,1.5,1,Walden Bookshop (1st ed.),3151,8,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-01-09,1927-02-09,1927-07-10,T,,1.5,0,Frauche ,3308,6,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-01-11,1927-02-11,1928-03-26,T,,0,0,F. Henderson,3419,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-02-11,1927-02-11,1928-01-31,Z,,7.5,0,Woolston Book Co.,3420,5,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-02-11,1927-02-11,1927-02-11,T,,0,0,Army & Navy Export,3421,4,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-02-26,1927-06-09,E,,0,0,J. E. Cornish ,21,15,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-02-26,1927-08-08,T,,0,0,J. S. Pennbury ,22,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-02-28,1927-12-07,T,,0,0,Elkin Matthews,23,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-02-28,1927-07-14,Z,,0,0,Potter,24,5,To the Lighthouse,
Virginia Woolf,LL,,110,,1927-05-05,1927-03-05,1927-03-09,Z,,0,27,Wm. Jackson,1243,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-05,1927-05-13,Z,,0,0,Maggs,1245,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-05,1927-12-07,Z,,0,0,"Truslove, Oxford St.",1247,10,To the Lighthouse,
Virginia Woolf,LL,,200,,1927-05-05,1927-03-05,1927-03-08,Z,,0,47,Boots,1447,10,To the Lighthouse,
Virginia Woolf,LL (@ 4/6),,150,,1927-05-05,1927-03-05,1927-12-07,Z,,0,33,"Simpkin, Marshall (see 879)",1597,15,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-05,1927-07-14,Z,,0,0,"Glaisher, Holborn",1599,10,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-03-05,1927-07-20,Z,,0,1,"Glaisher, Wigmore  St.",1605,10,To the Lighthouse,
Virginia Woolf,LL (Col. Cloth),,12,,1927-05-05,1927-03-05,1927-11-07,Z,,0,1,Times Book Co. (Export),1617,19,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-05,1927-09-08,Z,,0,0,Friends' Bookshop,1619,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-02-06,1927-03-06,1927-09-14,Z,,7.5,0,Chelsea Book Club,2170,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-06,1927-03-06,1927-04-08,Z,,7.5,0,"Menzies, Glasgow",2171,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-03-06,1927-03-06,1927-09-09,Z,,3,0,Shakespeare,2173,11,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-03-06,1927-03-06,1927-03-09,Z,,0,0,Wm. Jackson,2176,15,To the Lighthouse,
Virginia Woolf,,,1,,1927-03-06,1927-03-06,1927-03-06,T,,7.5,0,"Truslove, Oxford St.",2177,5,To the Lighthouse,
Virginia Woolf,LL CC,,1,,1927-02-08,1927-03-08,1927-02-11,Z,,0,0,Gordon & Gotch,3152,4,To the Lighthouse,
Virginia Woolf,LL,,15,,1927-03-08,1927-03-08,1927-01-11,Z,,3,3,Boots,3167,11,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-03-08,1927-03-08,1927-11-15,Z,,0,0,Beazley,3170,15,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-08,1927-03-08,1927-10-29,Z,,1.5,0,"Combridges, Hove",3171,6,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-03-08,1927-03-08,1927-11-30,T,,9,1,Hatchards,3177,13,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-03-08,1927-03-08,1927-03-08,Z,,0,0,Army & Export,3178,4,To the Lighthouse,
Virginia Woolf,LL CC,,2,,1927-02-09,1927-03-09,1927-02-12,T,,0,0,J. Clark,3310,7,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-09-29,1927-03-10,1927-02-11,Z,,7.5,0,Cornish Bros. (1st ed.),3357,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-03-10,1927-03-10,1927-03-10,T,,7.5,0,Cartwright (1st ed.),3358,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-10,1927-03-10,1927-02-20,Z,,1.5,0,Ryerson Press,3359,6,To the Lighthouse,
Virginia Woolf,CC,,4,,1927-02-11,1927-03-11,1927-02-11,T,,0,0,Low's Export,3425,16,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-11,1927-03-11,1928-01-30,Z,,7.5,0,"Deighton, Bell",3426,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-01-12,1927-03-12,1928-03-26,Z,,0,0,F. Henderson,3447,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-03-14,1927-03-08,Z,,0,1,Blackwell (see 97),84,10,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-05-05,1927-03-14,1927-08-20,Z,,0,3,"W. H. Smith, Paris",96,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-14,1927-03-08,Z,,0,0,Blackwell (see 84),97,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-14,1927-09-07,Z,,0,0,Sweeter,98,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-03-14,1927-07-09,Z,,0,1,Galignani Library,104,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-03-14,1927-12-14,Z,,0,0,Clevedon,107,15,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-15,1927-09-21,Z,,0,0,"W. H. Smith, Southport",109,10,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-05-05,1927-03-17,1927-07-27,Z,,6,0,Lady Cecil,110,7,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-17,1927-09-27,Z,,0,0,Cambridge Magazine,111,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-17,1927-03-08,Z,,0,0,Bowes & Bowes,112,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-17,1927-03-08,Z,,0,0,"Mawson, Swan & Morgan (see 134)",113,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-18,1927-03-17,Z,,0,0,Nancy Cunard,115,15,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-03-18,1927-07-27,Z,,0,0,Saxton,117,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-22,1927-08-25,Z,,0,0,Jarrold,118,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-24,1927-05-21,Z,,0,0,Francis Edwards,119,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-26,1927-10-21,Z,,0,0,"Jackson, Wylie",120,5,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-05-05,1927-03-28,1927-09-09,T,,0,1,Shakespeare,124,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-03-28,1927-07-07,Z,,0,0,Mullan & Son,125,5,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-05-05,1927-03-30,1927-08-26,Z,,6,0,Mrs. Manus,126,7,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-04-04,1927-08-15,?,,0,0,Methodist Book Depot,129,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-04,1927-08-08,Z,,0,0,Pembrey,130,5,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-05-05,1927-04-04,1927-10-26,Z,,6,0,E. H. R. Altownyar ,131,7,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-04,1927-11-28,Z,,0,0,Patrick & Page,132,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-05,1927-09-09,Z,,0,0,Shakespeare & Co.,1620,5,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-04-05,1927-04-05,1927-06-24,Z,,0,1,K. E. C. Stores,1624,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-05,1927-10-21,Z,,6,0,"Jackson, Wylie",1625,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-05,1927-08-16,Z,,0,0,Galloway & Porter ,1626,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-05,1927-08-07,Z,,0,0,Foyle,1627,5,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-05-05,1927-04-05,1928-01-13,Z,,6,0,Miss Mirrlees,1628,7,To the Lighthouse,
Virginia Woolf,LL,,50,,1927-05-05,1927-04-05,1927-11-07,Z,,6,11,Times Book Co.,1678,17,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-06,1927-04-06,1927-05-07,Z,,6,0,Miss P. Strachey (pp),2178,7,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-04-06,1927-04-06,1927-11-07,Z,,9,5,Times Book Co.,2203,18,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-07-06,1927-04-06,1927-07-21,Z,,9,1,"Truslove, Clifford St.",2209,13,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-07-06,1927-04-06,1927-03-07,Z,,6,0,Mrs. Stephen,2210,7,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-02-07,1927-04-07,1927-02-07,T,,0,0,Bumpus,2739,4,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-04-07,1927-04-07,1927-07-23,Z,,7.5,0,Chivers,2740,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-04-07,1927-04-07,1927-10-18,T,,0,3,W. H. Smith,2752,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-04-07,1927-04-07,1927-10-17,T,,0,1,Mudie's,2758,10,To the Lighthouse,
